CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0585679962327537,-0.9059328483939484,0.9075073760391895,1.7150864751417092,0.6847228671904925,-1.2260588112551243,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,1.0420839163089097,1
0.9136260470676537,0.30016846416248144,0.9075073760391895,-0.6599354738591133,-0.6962018035157382,0.41328769048473846,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,-0.6235563523471637,1
1.079273988970625,0.30016846416248144,-1.1019194184013075,-0.1849310840589488,-1.7318953065454112,0.601687477508064,0.8088303613464911,0.6410419208351961,0.9706796511674592,0.3081277876179915,0
-0.9292073066029032,-0.9059328483939484,0.9075073760391895,-0.1849310840589488,-0.005739468162622887,-1.2260588112551243,0.8088303613464911,0.6410419208351961,-1.0302059992679113,-0.29019914025725074,0
0.4270352177276753,0.30016846416248144,0.9075073760391895,0.955079451461446,0.33949169951393476,0.5483183246869626,0.8088303613464911,-1.5599603824616144,0.9706796511674592,0.13504223619953618,0
0.08538633755279673,-0.9059328483939484,-1.1019194184013075,-0.0899302060989159,1.3751852025436078,-1.2260588112551243,0.8088303613464911,0.6410419208351961,0.9706796511674592,0.5769664039622224,0
1.3588048909318895,-0.9059328483939484,0.9075073760391895,-0.46993371793904753,1.3751852025436078,-1.2260588112551243,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,1.4527825105196757,1
-1.0845022521369387,-0.9059328483939484,0.9075073760391895,-1.4199424975393766,1.0299540348670502,1.2832509502453369,-0.9102564852985486,0.6410419208351961,0.9706796511674592,0.4474014051992643,0
1.0896269853395608,0.30016846416248144,0.9075073760391895,0.1950724277811828,-1.0414329711922958,0.7714237918457862,0.8088303613464911,-1.5599603824616144,0.9706796511674592,-0.918128276754893,0
0.35456424314512525,1.5062697767189113,0.9075073760391895,-0.46993371793904753,0.33949169951393476,0.11048596853883887,-0.9102564852985486,-1.5599603824616144,-1.0302059992679113,-1.5709946498065963,0
-1.2397971976709745,-0.9059328483939484,-1.1019194184013075,1.3350829633015777,-0.005739468162622887,0.8228370281392013,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,0.7285805253324275,1
-0.9395603029718389,-0.9059328483939484,-1.1019194184013075,-0.7549363518191462,-0.6962018035157382,0.6221688209097976,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,-1.0452199420376103,0
0.8515080688540395,1.5062697767189113,-1.1019194184013075,-0.7549363518191462,1.3751852025436078,0.41588134655813647,-0.9102564852985486,0.6410419208351961,0.9706796511674592,0.27403503100907484,0
0.24068128308683243,0.30016846416248144,-1.1019194184013075,-1.1349398636592778,-0.35097063583918053,0.5648128729472812,-0.9102564852985486,-1.5599603824616144,0.9706796511674592,-1.3553559016904304,0
-0.06990860798123896,1.5062697767189113,0.9075073760391895,-0.1849310840589488,1.3751852025436078,-1.2260588112551243,0.8088303613464911,0.6410419208351961,0.9706796511674592,-0.05734979356359092,0
0.4580942068344824,1.5062697767189113,0.9075073760391895,-0.6599354738591133,1.3751852025436078,-1.2260588112551243,2.5279172079915306,-1.5599603824616144,0.9706796511674592,-1.0674234299572694,0
1.0275090071259465,0.30016846416248144,0.9075073760391895,0.2900733057412157,1.0299540348670502,1.2111939259440312,0.8088303613464911,0.6410419208351961,-1.0302059992679113,-0.5413326657520212,0
1.0689209926016894,0.30016846416248144,0.9075073760391895,-0.3749328399790146,0.33949169951393476,0.3564267812231974,0.8088303613464911,-1.5599603824616144,0.9706796511674592,0.11138771434319664,0
0.9653910289123323,1.5062697767189113,0.9075073760391895,-0.46993371793904753,-0.6962018035157382,-1.2260588112551243,0.8088303613464911,0.6410419208351961,-1.0302059992679113,-1.2643384505861321,0
-0.6496764046416389,1.5062697767189113,-1.1019194184013075,-1.6099442534594424,1.3751852025436078,-0.1477253510906093,-0.9102564852985486,0.6410419208351961,0.9706796511674592,1.112894337534088,1
0.4684472032034181,-0.9059328483939484,0.9075073760391895,0.4800750616612815,1.0299540348670502,1.372569961208181,-0.9102564852985486,-1.5599603824616144,-1.0302059992679113,-0.4215540789478701,0
1.2759809199804037,-0.9059328483939484,-1.1019194184013075,1.2400820853415448,-1.0414329711922958,-0.3178308577150511,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,0.23609116509760217,1
0.5512711741549038,-0.9059328483939484,0.9075073760391895,-0.7549363518191462,-1.7318953065454112,-1.2260588112551243,0.8088303613464911,0.6410419208351961,-1.0302059992679113,1.4530837409089827,0
0.7479781051646823,-0.9059328483939484,0.9075073760391895,0.8600785735014131,0.6847228671904925,-1.2260588112551243,0.8088303613464911,0.6410419208351961,0.9706796511674592,0.8889308512647864,0
-1.188032215826296,-0.9059328483939484,0.9075073760391895,0.6700768175813473,-1.3866641388688534,-0.17091672639525038,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,-0.67390979398397,0
0.41668222135873956,1.5062697767189113,0.9075073760391895,-0.3749328399790146,0.33949169951393476,-1.2260588112551243,0.8088303613464911,-1.5599603824616144,0.9706796511674592,1.365868909212494,0
-0.4115574881561175,0.30016846416248144,-1.1019194184013075,0.10007154982114991,0.6847228671904925,0.8363923242420753,0.8088303613464911,0.6410419208351961,-1.0302059992679113,-1.5632120216997645,0
0.41668222135873956,0.30016846416248144,0.9075073760391895,-0.8499372297791791,0.6847228671904925,0.39889721722195054,0.8088303613464911,-1.5599603824616144,-1.0302059992679113,0.9907048610709884,0
0.08538633755279673,0.30016846416248144,0.9075073760391895,-0.46993371793904753,1.3751852025436078,0.9323449180053428,0.8088303613464911,0.6410419208351961,-1.0302059992679113,1.3797385889267622,0
0.6237421487374538,-0.9059328483939484,-1.1019194184013075,-0.944938107739212,1.3751852025436078,-1.2260588112551243,0.8088303613464911,-1.5599603824616144,0.9706796511674592,-1.6831228219579368,0
-0.9499132993407745,1.5062697767189113,0.9075073760391895,-1.4199424975393766,-0.6962018035157382,0.6157278601720104,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,-0.2413992939172362,1
0.6755071305821324,-0.9059328483939484,-1.1019194184013075,0.4800750616612815,-0.6962018035157382,0.5320714562955173,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,-1.2626416531181641,1
-0.7014413864863175,-0.9059328483939484,0.9075073760391895,0.8600785735014131,-0.6962018035157382,0.23861575682873173,-0.9102564852985486,0.6410419208351961,-1.0302059992679113,-0.6926964885648109,1
